episode,episode_return,success,collision,offroad_rate,unsafe_headway_rate,overspeed_rate,low_ttc_rate,mean_cost_collision,mean_cost_headway,mean_cost_overspeed,mean_cost_comfort,mean_cost_total,mean_cost_lane,lambda_collision,lambda_headway,lambda_overspeed,lambda_comfort,lambda_lane,qc_collision,qc_headway,qc_overspeed,qc_comfort,qc_lane,ema_collision_cost,ema_headway_cost,ema_overspeed_cost,ema_comfort_cost,ema_lane_cost
126,102.13664013851417,1.0,0.0,0.0,0.03,0.045,0.0,4.985445939859271e-05,0.01001974673411,0.12523533156522387,0.0761752677460289,0.09947663794961517,0.0031672930627272954,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0003184247761964798,0.0017184637254104018,0.07603976875543594,0.15033817291259766,0.011203546077013016,0.0019659907121115637,0.011601191295955458,0.2799629371233452,0.1421529537986108,0.011191924300391424
127,140.5474242545838,1.0,0.0,0.0,0.0,0.04,0.0,0.0,5.481960625509478e-05,0.16461950514469115,0.058535500074010746,0.10834596198716462,0.0031734290476671512,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0005441604880616069,0.0029882704839110374,0.074734628200531,0.16020388901233673,0.012140985578298569,0.0014755158417994391,0.011934759189760934,0.2772985306418486,0.14464586554901568,0.01229294400057533
128,125.21141472579127,1.0,0.0,0.0,0.01,0.045,0.01,0.002628288777601954,0.007608040392577131,0.06501250141037661,0.07915993508051582,0.06937792034705041,0.00863972583027881,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0003314840141683817,0.001481495564803481,0.0739426389336586,0.1633935421705246,0.011269339360296726,0.0016404135163853159,0.011185425440886155,0.27909525186395895,0.14398300110505474,0.010932434852249234
129,123.53119023703374,1.0,0.0,0.0,0.0,0.135,0.0,0.0,0.0001355433858231317,0.176178095234607,0.08873255099460681,0.11697825451234058,0.0019321181483005307,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.00047437308239750564,0.0027401442639529705,0.07448413968086243,0.15930339694023132,0.01215472724288702,0.0015062418359674285,0.010207742761129046,0.27940640472202216,0.14368842232773477,0.01035881110678788
130,136.49878734755956,1.0,0.0,0.0,0.0,0.025,0.0,0.0,0.00022255010297991657,0.2541819855438545,0.04672561670890654,0.16576649310395972,0.007213413019897783,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.00037344484007917345,0.0021703315433114767,0.07639937847852707,0.16117550432682037,0.010535475797951221,0.0022192142460390916,0.011716360905309513,0.2802429209404309,0.1416287347855382,0.01161306268651622
131,135.38287625328553,1.0,0.0,0.0,0.0,0.07,0.0,0.0,4.5723103598315875e-05,0.1912497400308539,0.04016091995873623,0.12158286047877082,0.002397812547571346,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.00047596561489626765,0.0026857289485633373,0.07755641639232635,0.1674736887216568,0.011097855865955353,0.002029122004219212,0.010457714820400275,0.2838293590934329,0.13830082626444318,0.009606396883232974
132,31.83077999997719,0.0,1.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.15465460345249235,0.17233629529860992,0.1374669406064154,0.00535995935685057,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.00032617413671687245,0.001700167078524828,0.07574693858623505,0.1585341989994049,0.011433465406298637,0.002002635359361151,0.011114591041271998,0.28100836951257474,0.14188412535812348,0.012434471515235544
133,137.07787313166926,1.0,0.0,0.0,0.025,0.075,0.0,0.001542875805776769,0.005834601137404415,0.16547606918149463,0.04961021959391804,0.12292860740986673,0.008307901441022303,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0003240564838051796,0.0012788241729140282,0.07443323731422424,0.16294348239898682,0.011466768570244312,0.001961757040853121,0.011496692639138112,0.27743488259002064,0.14105049121508487,0.010868485018389077
134,129.10069963563475,1.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.035294546607223365,0.13125409995976248,0.04212857314081525,0.00680559580913477,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.00035028939601033926,0.002439462346956134,0.07771021127700806,0.1720356047153473,0.0112952571362257,0.0017751698766802577,0.011255206428662092,0.2793137502546287,0.13934891597858187,0.011038009747367362
135,143.26097393802985,1.0,0.0,0.0,0.0,0.04,0.0,0.0,8.626309752456705e-05,0.1787348249890198,0.04251369606172648,0.1194319888593736,0.006806593246093172,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.00035863008815795183,0.001774023985490203,0.0712299644947052,0.17035266757011414,0.012662610039114952,0.001961062146256552,0.011406113265755493,0.2780754775942341,0.1428842566090963,0.010477987846621524
136,147.8261690850343,1.0,0.0,0.0,0.0,0.065,0.0,0.0,1.2626004404810449e-05,0.0902634131717738,0.0826755770058448,0.06983121970135675,0.006425391558244991,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.00045524962479248643,0.0019690124318003654,0.07513324916362762,0.16836592555046082,0.011273497715592384,0.002321935161020927,0.01054790091553365,0.2804834092503951,0.13581288949750805,0.011030768076060241
137,125.982560900746,1.0,0.0,0.0,0.0,0.035,0.0,0.0,0.003100015011097152,0.0534260745425333,0.10460640265054749,0.05089922451066961,0.003785147831016158,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.00036804680712521076,0.0013189609162509441,0.0741458386182785,0.1635756939649582,0.010672641918063164,0.0022827914005349517,0.010784160949238996,0.27690249703508907,0.14020540443007026,0.010780369226108389
138,138.33894007900014,1.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.03721463783361362,0.13053090922714605,0.03821954930647907,0.002467544072692431,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0004986104904673994,0.0030494709499180317,0.07587727159261703,0.1785792112350464,0.011773817241191864,0.002581436051715758,0.011048266448821002,0.27778223334423985,0.1384923259478371,0.010158188953670742
139,141.4375693571758,1.0,0.0,0.0,0.0,0.045,0.0,0.0,0.00010657440451935782,0.07013419502656024,0.047099002184286975,0.05350163526207255,0.005715366349419603,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0004258344997651875,0.0021538366563618183,0.07463808357715607,0.17415672540664673,0.009437826462090015,0.002164727389839244,0.010502880374293656,0.2778997882905142,0.1407014740014815,0.010914720352636142
140,136.49728760474773,1.0,0.0,0.0,0.0,0.06,0.0,0.0,3.4212001564612525e-05,0.15102651952781815,0.07403667307198138,0.09864244018253465,0.0005029439622709902,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0004151184402871877,0.00282726576551795,0.07528697699308395,0.17703211307525635,0.010319087654352188,0.002537230940603034,0.010833571257370545,0.2758382733521495,0.13980012514832063,0.010318837287636032
141,131.58544874297627,1.0,0.0,0.0,0.015,0.065,0.0,4.03634136438009e-05,0.004004585244778893,0.09628050184325797,0.0760646800199963,0.07339470803491502,0.0024118388653080244,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0004545368137769401,0.0026969483587890863,0.07864091545343399,0.1720268428325653,0.010794442147016525,0.001917772679083034,0.00991480847632887,0.26878330926632094,0.13935892502862976,0.010812421670774118
142,126.98482823265158,1.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0005252386036510031,0.24572347390267668,0.07977954527161163,0.16207400088127819,0.00519926245892584,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.00036402803380042315,0.0015122845070436597,0.0798778086900711,0.17017677426338196,0.011567613109946251,0.0020086700539360086,0.010724016505314122,0.27694063701655064,0.14116991350276667,0.011601469874194035
143,149.5936196583508,1.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.13295358929362983,0.11913729104353908,0.09662492739751034,0.004294821493024824,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0003734975471161306,0.001930702361278236,0.07835079729557037,0.18405437469482422,0.011853170581161976,0.001751483595692733,0.009864367435622894,0.2745679921874139,0.14249671002197636,0.009757952376952846
144,136.94588265535936,1.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.029956523166801193,0.18964468197025097,0.04160248871242838,0.004055744882889191,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.00034660243545658886,0.002135168295353651,0.07998952269554138,0.17787235975265503,0.01131092943251133,0.0027080548902644382,0.011098158067669546,0.28122863802346204,0.1397897127472142,0.010897259853660541
145,131.07014712028467,1.0,0.0,0.0,0.0,0.065,0.0,0.0,0.0005622783976620952,0.1012539265404084,0.06733725276028991,0.07207865006795379,0.0033579190875817682,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0003932344261556864,0.0017036509234458208,0.07804617285728455,0.18445757031440735,0.012380043044686317,0.0025669859787414194,0.011332820270209197,0.27138542822828376,0.13868636631169617,0.010822651782195653
146,127.79306242046881,1.0,0.0,0.0,0.0,0.065,0.0,0.0,0.0006636923709601029,0.16662530449489424,0.08374075677496162,0.11340452952792932,0.0036456270184769502,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0004212444764561951,0.001550204586237669,0.07537123560905457,0.18288514018058777,0.010746320709586143,0.002326676191571106,0.010876226144033786,0.2746961302782635,0.138366658553855,0.009835041655412045
147,147.40046870244808,1.0,0.0,0.0,0.0,0.035,0.0,0.0,0.001995969752016686,0.08886038151907062,0.12122579688826779,0.0725574494603194,0.0039338088542857095,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0003857422270812094,0.002212926745414734,0.0765511691570282,0.18872937560081482,0.01167613547295332,0.0023680879498814466,0.010423964592079388,0.2733130223720249,0.13875386544367935,0.00970172421033435
148,139.15446217767806,1.0,0.0,0.0,0.0,0.03,0.0,0.0,0.00011493561821844193,0.07648212094556756,0.11349807470442352,0.06459136955117147,0.006263368008438799,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.00041137143853120506,0.0027388036251068115,0.07868647575378418,0.2014550417661667,0.012127729132771492,0.0020663011341301185,0.010633165139291701,0.2746283789207219,0.13963150073558,0.01060145262091726
149,135.7555030648785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01323001963332531,0.13826773040432383,0.02449804289701686,0.0023767461535559053,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0003654130850918591,0.0019635804928839207,0.0777367651462555,0.19555437564849854,0.011798927560448647,0.001619964847951438,0.00963759900590565,0.27209600485969565,0.13927282465212448,0.008877548639290023
150,142.677715831196,1.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.049164696487306696,0.04021258228179164,0.04330095120263823,0.008505108767021789,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0004213771899230778,0.0017075678333640099,0.07659744471311569,0.18958953022956848,0.012105956673622131,0.0021933453865661872,0.010019862275023312,0.2713932229554113,0.13892684060771482,0.01031309318985628
151,116.44915342270137,1.0,0.0,0.0,0.015,0.05,0.01,0.0023495711407306302,0.006898118435260458,0.15209321170545662,0.16582865805347416,0.12331640492803132,0.003617814776383236,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0004206051817163825,0.0021739727817475796,0.07556009292602539,0.19123633205890656,0.010624196380376816,0.002019414425800449,0.009991163935164481,0.27118100345600665,0.1404396705686148,0.010889015742130219
152,126.81220801265637,1.0,0.0,0.0,0.135,0.06,0.0,0.0,0.03496163301545038,0.12494166062340391,0.05672053920303665,0.13485945814152125,0.007628073849643269,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0005368723650462925,0.0035790468100458384,0.07683049142360687,0.18473389744758606,0.011435030028223991,0.0024757032323618517,0.010390167656241376,0.2753672231293671,0.1411611397613466,0.009898401363266298
153,148.1521490130557,1.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.07738473496938755,0.13053443268439044,0.06420790290156192,0.004107494479556812,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0004871876444667578,0.002124100923538208,0.0775853618979454,0.19226568937301636,0.010459109209477901,0.0012587295990729099,0.009642623659875218,0.2705188068173169,0.13989396633946374,0.011905593630722891
154,140.8874086160012,1.0,0.0,0.0,0.0,0.035,0.0,0.0,2.5644769143720092e-05,0.06608930278768614,0.1128311742501566,0.05427878125038008,0.002877168654666002,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.000387125532142818,0.002233114093542099,0.08057110756635666,0.20584172010421753,0.011274035088717937,0.00211416297208841,0.009651939023443268,0.2705344986133951,0.13649792276444267,0.01079311279110552
155,125.9213964447001,1.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0032640332401083897,0.0737468936331604,0.08171026561611468,0.06412965947967222,0.006493263935672706,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.00038417414180003107,0.00247125793248415,0.07827605307102203,0.201179638504982,0.011891158297657967,0.0020888584072652253,0.011422542347994582,0.2683246670477827,0.14000696426792708,0.010436512900790009
156,132.87191962426306,1.0,0.0,0.0,0.0,0.07,0.0,0.0,0.00026834534341362443,0.1002864610448374,0.14949043231255416,0.08168384549899259,0.005403544951649591,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0003982361522503197,0.002180051524192095,0.07763557136058807,0.2101316601037979,0.011750614270567894,0.002663490598602152,0.009939871867305746,0.2717809710080881,0.14249246509848004,0.009462730617788124
157,129.9542437041135,1.0,0.0,0.0,0.0,0.035,0.0,0.0,0.002758541365685285,0.10190149435993107,0.14105559276351748,0.08435081063655908,0.004798479103354621,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.00042507503530941904,0.002157070906832814,0.07315179705619812,0.19951669871807098,0.011607950553297997,0.0021153181660864355,0.010721671631115398,0.2673099348765341,0.13680740567679123,0.009485746614579228
158,136.71438976325896,1.0,0.0,0.0,0.0,0.035,0.0,0.0,5.432816275533444e-05,0.0628110783623294,0.15329064977787457,0.054845530074292555,0.0015297317108917685,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.00046881299931555986,0.0020591369830071926,0.07551167160272598,0.1981222927570343,0.01091188658028841,0.0016529419544503588,0.009502099399146242,0.2685654085404005,0.14047184699920945,0.009576703223770362
159,138.72420888156222,1.0,0.0,0.0,0.0,0.095,0.0,0.0,3.452914240863546e-05,0.12503347701050277,0.17466502290949495,0.09615205806644916,0.003148331899188507,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0003875569673255086,0.0022645378485322,0.07733521610498428,0.20435678958892822,0.010800028219819069,0.0020862973745200296,0.010256442937360558,0.2712194550767439,0.1364001219162184,0.009974299341895625
160,125.31028645021362,1.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.06790824006011544,0.16129460679703192,0.07428394542855322,0.015138731054591972,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.00038293609395623207,0.0032098740339279175,0.07586819678544998,0.22953927516937256,0.012810232117772102,0.0020214555938541548,0.010458956039253405,0.26627086909299147,0.14197007475810267,0.00989574204317753
161,133.51227454670163,1.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0002167084886202096,0.0774018473432539,0.15038997794131423,0.0649966585841624,0.0028128968251064134,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0004508488345891237,0.0020967102609574795,0.07500426471233368,0.22125425934791565,0.01348741166293621,0.0019260917392277075,0.00974266853724051,0.26570764580252404,0.13771042570145234,0.010949173336494963
162,126.78495021017756,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0024796958164346374,0.13415758351063592,0.07875458439920806,0.09745851703112639,0.005099916455181746,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0004100808873772621,0.003420043271034956,0.07761426270008087,0.20232655107975006,0.01096244528889656,0.0026254856265947573,0.010278630390735203,0.2662555033472145,0.13733788851303447,0.010008358161764333
163,140.77882792450782,1.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.021377065591267952,0.08911478231782151,0.02594007214225381,0.00365422135279207,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.00040740196709521115,0.001956414431333542,0.07747489959001541,0.21748143434524536,0.011266840621829033,0.001521943085332723,0.009460782353248076,0.26389845840120835,0.14358142296641915,0.009498653350928943
164,116.96336749241537,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004047858816146296,0.24484726966514667,0.030985358122158396,0.003540796405179086,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.00037877922295592725,0.0026255901902914047,0.07382188737392426,0.22149312496185303,0.012177901342511177,0.002127992456223243,0.010277905882498958,0.26633487576409454,0.1414467677762579,0.009840610953396146
165,130.96076504878306,1.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.01745571745282361,0.1731899970333055,0.03208534973930709,0.0037329735341585825,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0004422738857101649,0.002717377617955208,0.07551375031471252,0.22995103895664215,0.011984135955572128,0.0028775698309962666,0.010375860291973,0.2687787436731309,0.14218987438847366,0.009792670544960178
166,98.08733794393629,1.0,0.0,0.0,0.145,0.125,0.045,0.020869186791951776,0.07110377744128213,0.15135604319748927,0.15237362882187017,0.24130741827399318,0.019088984354516562,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.00041734654223546386,0.00295844953507185,0.07785538583993912,0.21253716945648193,0.010896168649196625,0.0025990422071282466,0.012715843129510384,0.26509561862374426,0.1438381700444588,0.00951102163624098
167,136.22419799267036,1.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0005781176992506236,0.10309123573308902,0.10400307708496363,0.07577222895546079,0.0024048928679001745,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0005160446744412184,0.0022410869132727385,0.07349978387355804,0.22558611631393433,0.012100870721042156,0.0024501624793844927,0.010922957659748796,0.26445433055981266,0.1394903682106587,0.009891223629609366
168,146.17721399695225,1.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.06978274550803859,0.15288645313373603,0.05969157608835401,0.0022028551914410914,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0004993650945834816,0.002107740845531225,0.07582290470600128,0.21246525645256042,0.011251838877797127,0.0025773338879531804,0.01028604036594949,0.26074438444143483,0.14281337268993194,0.01013213325584158
169,140.26503180135,1.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.06835832193026618,0.15676857477594985,0.060408429945158854,0.003231808095134058,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.000427005288656801,0.0023556689266115427,0.07534131407737732,0.21249009668827057,0.011547084897756577,0.002457394947696526,0.012052773580927156,0.26588008919495837,0.14173303442810406,0.0106994139907078
170,140.4765807567892,1.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.018407126508450267,0.14676464224358227,0.028986992397903536,0.002840219363891432,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.00038460909854620695,0.001965818926692009,0.0753905177116394,0.23261305689811707,0.010967130772769451,0.0016671571352213873,0.00969805300001089,0.2610129863953382,0.14472928661223614,0.009835967202101746
171,135.16446415115888,1.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.06367980249967332,0.15148875408393445,0.05850740926765127,0.004478828138655501,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0004250443889759481,0.002272477373480797,0.07463794946670532,0.2457204908132553,0.011946629732847214,0.0026100287695386185,0.01186943657565304,0.26547267080622783,0.1416924558185967,0.009954308478037336
172,97.2009698570133,1.0,0.0,0.0,0.155,0.045,0.0,0.0,0.03330794846568052,0.10563178348732306,0.21603828163169342,0.13077364272708167,0.002165575187942425,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0005204224726185203,0.002678127959370613,0.07636086642742157,0.2394828498363495,0.012858235277235508,0.002192151870936384,0.01236653071211412,0.262219678007796,0.14107144123177573,0.010027254017483032
173,110.66999767917407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011522986047553898,0.007829293530276676,0.0822224079071297,0.034595328163963296,0.017545672233828098,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0004685221938416362,0.0027269222773611546,0.07937142252922058,0.2434558868408203,0.013393841683864594,0.0029577064758537393,0.011105141865415294,0.26153831510069603,0.14033474043493538,0.009535917622738779
174,139.9376738583418,1.0,0.0,0.0,0.09,0.04,0.0,0.0036779925178389615,0.03791880882570539,0.05658265561756175,0.0718921161095914,0.10076667111231082,0.005787323599616214,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.00045810421579517424,0.0020390180870890617,0.07696568965911865,0.22120675444602966,0.011929704807698727,0.0025850786327492573,0.011653855208966666,0.25886156495161733,0.14690928215995766,0.009736045017540457
175,131.56712265467968,1.0,0.0,0.0,0.0,0.04,0.0,0.0,2.4990336689320246e-05,0.044425280670656715,0.12032214408704926,0.04244423442583052,0.0032385775452482266,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0003424782189540565,0.0019357718992978334,0.07873395085334778,0.22634518146514893,0.011443783529102802,0.003069551118298025,0.012231494847747168,0.2617952456278355,0.14437483511080837,0.010137902709298674
176,132.75036806170675,1.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.030377498153153857,0.13993564158502225,0.03497264069306533,0.00239354577623546,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0005602806340903044,0.002473884727805853,0.07665285468101501,0.22785267233848572,0.01110001839697361,0.002594855316213367,0.011128799997355297,0.26341407218758645,0.1470849140309194,0.010861622458673992
177,110.39782481407211,1.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0004489097770415197,0.044630396539101905,0.2873133138221576,0.06177048068314356,0.004936807536793649,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0005024191341362894,0.002982078120112419,0.07464724034070969,0.25493669509887695,0.0131235271692276,0.00307781985662722,0.01231150898883311,0.2597216498410311,0.14277593243744552,0.010557441566927757
178,105.86163566145082,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004022498481533663,0.006647731385958577,0.1463553302353064,0.026097868559478377,0.001951694502938111,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0003823350416496396,0.0024276094045490026,0.07660183310508728,0.26388493180274963,0.012858660891652107,0.0021689181104947485,0.011341913032012716,0.25497949545400733,0.14679396839647316,0.010545242457008072
179,140.9782148143218,1.0,0.0,0.0,0.005,0.0,0.0,3.92323800495956e-06,0.0035367566808944583,0.0405555681425115,0.1627980840616724,0.04795530117304961,0.0023829956158327907,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0005136530380696058,0.003234369680285454,0.07670886069536209,0.26064833998680115,0.012614386156201363,0.002518550727928027,0.011579261553662948,0.25707616610488965,0.14457800179690464,0.0099993989281307
180,132.34809886712222,1.0,0.0,0.0,0.0,0.03,0.0,0.0,0.004068135375721229,0.07887357157465774,0.1664475052051072,0.07347034298350312,0.0036633682867479576,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.00038160127587616444,0.0027436609379947186,0.07863062620162964,0.26409509778022766,0.012575621716678143,0.0025120535565973257,0.011726876909646175,0.25677859666034913,0.14825694247375654,0.010736050129563553
181,129.37638692523737,1.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.11892592547286003,0.22877766289231238,0.09664529932266415,0.002097371956275563,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0003942169132642448,0.002367782173678279,0.07812270522117615,0.24693673849105835,0.012391366064548492,0.0017943122622536467,0.011385505268065156,0.2571104479393341,0.14876089752385552,0.00960633818072884
182,150.0039504990476,1.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.0656232636233962,0.07385784058205627,0.05082615733651835,0.0035360131341521765,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.00033697765320539474,0.0027155664283782244,0.07742523401975632,0.25111886858940125,0.012546645477414131,0.001833172102519041,0.011368239446072237,0.2565954285088675,0.14759879390811945,0.01050309651561431
183,137.16134293213284,1.0,0.0,0.0,0.0,0.02,0.0,0.0,9.574859554455878e-06,0.05831765514593126,0.08362949067623056,0.044653452102817306,0.0011195327219258263,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0003981039335485548,0.002662347164005041,0.0774882584810257,0.2629629373550415,0.013132276013493538,0.002160875324903555,0.010373829553027692,0.25511636014620476,0.1471425763323996,0.01028691401277438
184,158.58237742753494,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05324544457456842,0.04631238173375172,0.04485691955279365,0.007198621421458638,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.00030561076710000634,0.002500508213415742,0.07582911103963852,0.26275384426116943,0.013020103797316551,0.0018550323820779617,0.010321456268760184,0.2585282703485354,0.14771741104097352,0.009261313410230483
185,105.07369210123315,1.0,0.0,0.0,0.01,0.045,0.0,6.990492551513134e-10,0.0032914555624944815,0.11872558987052168,0.14136306744728602,0.0956410583390268,0.005209134557994004,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0003600083291530609,0.002371381502598524,0.07679539918899536,0.24941307306289673,0.011399036273360252,0.0017562608398548514,0.010631930122007222,0.2560966986565083,0.14855902953547545,0.010017782396789382
186,146.64270859820812,1.0,0.0,0.0,0.015,0.05,0.0,0.0,0.0034533390915626296,0.07258501231897724,0.10048445435668647,0.0611600674981859,0.0026706729148691243,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0003727934090420604,0.0022631273604929447,0.07777775079011917,0.25077757239341736,0.010917644016444683,0.0025659123518504334,0.01150346716512716,0.25348421883353073,0.14621682394506832,0.009828065937431782
187,143.32705597546254,1.0,0.0,0.0,0.0,0.07,0.0,0.0,9.495234274254388e-05,0.13448568237747366,0.11454997932197554,0.09776363376267636,0.004777207268199405,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.00043405010364949703,0.002737215720117092,0.07735275477170944,0.25800013542175293,0.01224643737077713,0.003104934394391874,0.012730734700930939,0.2537620777970728,0.14476637877069304,0.009480800785062513
188,140.86505390092697,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.00015094398998624354,0.11969390677558056,0.08479626016994603,0.08377395574785611,0.0028537030248096075,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.0003758799866773188,0.0030593445990234613,0.07671483606100082,0.2777835726737976,0.012715273536741734,0.0026906887881235847,0.010464769751601682,0.25214082006498306,0.14626431384052832,0.009884516069155493
189,113.54871890131571,1.0,0.0,0.0,0.0,0.035,0.0,0.0,0.0,0.031262191574647324,0.16106179966443393,0.0409034525764067,0.005252137100152096,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.00040700490353628993,0.003288393374532461,0.0781150609254837,0.2687271237373352,0.012402852065861225,0.002150723965449949,0.010087161004071137,0.25281205298704434,0.14540452006767546,0.008954316474985725
190,144.55077988656097,1.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0008067466169122885,0.10122190812032869,0.09296904170055306,0.07566263876877385,0.0039859296735090125,0.009999999776482582,0.009999999776482582,12.0,0.0,0.004999999888241291,0.00040945629007183015,0.0026693083345890045,0.07780224084854126,0.2640010714530945,0.01205982081592083,0.002408956018120778,0.01159898610823349,0.25739577592749885,0.14882256370350838,0.010174616992917284
